lat,lon,place,name,name:en,GNS:id,GNS:dsg_code,GNS:dsg_string,source
24.1,120.5,hamlet,,Xiananya,-2630469,PPL,populated place,GNS
24.083333,120.45,hamlet,,Dingwangyecuo,-2639129,PPL,populated place,GNS
24.083333,120.45,hamlet,,Caocaicuo,-2639375,PPL,populated place,GNS
23.866667,120.566667,hamlet,,Changji,-2627022,PPL,populated place,GNS
23.883333,120.55,hamlet,,Lixingxiang,-2633252,PPL,populated place,GNS
24.083333,120.45,hamlet,,Guoyewei,-2633021,PPL,populated place,GNS
24.016667,120.516667,hamlet,,Jinjunyang,-2627980,PPL,populated place,GNS
24.016667,120.516667,hamlet,,Jinling,-2628157,PPL,populated place,GNS
23.983333,120.383333,hamlet,,Guofang,-2632942,PPL,populated place,GNS
24.082222,120.508333,hamlet,,Zhenpingzhuang,-2627270,PPL,populated place,GNS
24.066667,120.45,hamlet,,Wubiaozhuang,-2640489,PPL,populated place,GNS
23.983333,120.366667,hamlet,,Chuanhe,-2628526,PPL,populated place,GNS
23.883333,120.6,hamlet,,Qingshuiyan,-2628095,PPL,populated place,GNS
24,120.45,hamlet,,Nanxin,-2634444,PPL,populated place,GNS
23.966667,120.6,hamlet,,Baiguoshan,-2635045,PPL,populated place,GNS
24.053889,120.513333,hamlet,,Xiacidongjiao,-2634374,PPL,populated place,GNS
24.064167,120.514722,hamlet,,Dongfangchuang,-2639578,PPL,populated place,GNS
24.0675,120.512778,hamlet,,Xifangzhuang,-2630889,PPL,populated place,GNS
23.966667,120.5,hamlet,,Lugangxi,-2633648,PPL,populated place,GNS
23.966667,120.5,hamlet,,Zhuweizi,-2629191,PPL,populated place,GNS
23.866667,120.5,hamlet,,Beidouqiao,-2635520,PPL,populated place,GNS
24.15,120.483333,hamlet,,Jiangou,-2627668,PPL,populated place,GNS
24.033333,120.466667,hamlet,,Fu'an,-2629656,PPL,populated place,GNS
24.116667,120.516667,hamlet,,Huansheli,-2631735,PPL,populated place,GNS
24.066667,120.533333,hamlet,,Yanheli,-2640688,PPL,populated place,GNS
23.9,120.5,hamlet,,Xiziding,-2631564,PPL,populated place,GNS
24.116667,120.5,hamlet,,Tianliao,-2638815,PPL,populated place,GNS
24.038056,120.490833,hamlet,,Waiguangcuo,9185102,PPL,populated place,GNS
24.083333,120.55,hamlet,,Longshanli,-2633776,PPL,populated place,GNS
23.833333,120.533333,hamlet,,Xizhongxiang,-2630846,PPL,populated place,GNS
23.8,120.633333,hamlet,,Yingyicun,-2640747,PPL,populated place,GNS
24.033333,120.533333,hamlet,,Nankou,-2634518,PPL,populated place,GNS
23.983333,120.55,hamlet,,Shuijue,-2637203,PPL,populated place,GNS
23.8,120.633333,hamlet,,Bichang,-2635609,PPL,populated place,GNS
23.8,120.616667,hamlet,,Piziliao,-2635796,PPL,populated place,GNS
23.95,120.45,hamlet,,Shujun,-2637178,PPL,populated place,GNS
23.95,120.45,hamlet,,Wailun,-2639959,PPL,populated place,GNS
23.913176,120.3877,hamlet,,Tiancuo,10014743,PPL,populated place,GNS
23.833333,120.6,hamlet,,Ershuizhuang,-2629296,PPL,populated place,GNS
24.159722,120.508889,hamlet,,Dongxidi,-2639624,PPL,populated place,GNS
24.1,120.466667,hamlet,,Wencuoliao,-2640263,PPL,populated place,GNS
24.1,120.466667,hamlet,,Yuncuo,-2641053,PPL,populated place,GNS
24.075278,120.498889,hamlet,,Jingbu,-2628041,PPL,populated place,GNS
24.016667,120.55,hamlet,,Neizhuang,-2634717,PPL,populated place,GNS
23.95,120.35,hamlet,,Zhuanchang,-2628484,PPL,populated place,GNS
24.150556,120.513611,hamlet,,Bao'anlin,-2635231,PPL,populated place,GNS
24.008056,120.518611,hamlet,,Nandi,-2634639,PPL,populated place,GNS
23.933333,120.55,hamlet,,Dongning,-2639702,PPL,populated place,GNS
23.85,120.6,hamlet,,Gushansi,-2633029,PPL,populated place,GNS
23.85,120.583333,hamlet,,Sankuaicuo,-2636168,PPL,populated place,GNS
23.85,120.566667,hamlet,,Qizhangli,-2627557,PPL,populated place,GNS
23.983333,120.566667,hamlet,,Bapaojun,-2635289,PPL,populated place,GNS
24,120.566667,hamlet,,Heping,-2630037,PPL,populated place,GNS
